Fp1,F3,C3,P3,O1,F7,T3,T5,Fz,Fp2,F4,C4,P4,O2,F8,T4,T6,Cz,Pz
0.3171556474,1.2734780509,-1.361628148,-4.98623323,-3.2176669937,-2.2936194976,-3.3567134087,-0.4660013293,-0.5937369132,-4.5938786652,-0.132030005,-3.0849045772,-3.8192542962,-3.9624382714,5.3238362711,-4.6926177773,-4.9794718,-3.643544895,-2.7182474066
0.7725963272,3.5277034247,0.850713341,-2.526543834,-1.4018823947,-1.2716672481,-2.2556837727,1.490999013,1.8221682334,1.2008544471,2.4478458783,-1.942505128,-2.5351788056,-3.0083593362,6.9326698176,-6.6043476374,-4.5456940993,-0.3396732152,-0.9650628684
2.4605581566,4.4492520014,1.8646363245,-1.3835257751,-0.5052296123,0.5955892293,0.3058575765,1.8044515723,3.1039219979,7.4346079965,2.9288274001,-1.3238354263,-1.9779705904,-3.2452652278,5.1039973589,-8.2900385778,-3.9451187279,1.502497365,-0.433772419
6.6656981441,6.111058297,4.3126815721,1.1481883372,1.7856158492,4.1426225122,4.7926589465,4.5266970723,5.2999141373,11.9367139937,3.4104501559,-0.0016743653,-0.1208086419,-1.7841370742,2.9436688897,-9.0433547893,-1.1636641945,3.8036396624,1.6408079862
10.0605814747,7.3465410213,6.7475581453,3.8896734481,4.0844037616,7.0150716114,6.5973026094,7.8723597564,6.6207116516,11.1788098787,4.0355634163,0.5359577769,1.2395079897,0.0861842551,0.8801895473,-8.2980028939,1.835097444,5.0088791046,3.8260014233
8.4551996984,4.6274007651,5.5837083713,2.5994193486,3.3438652447,5.797708043,3.2522640912,6.6466069835,3.7114528343,4.6587548934,2.612284763,-2.03258939,-0.8947862434,-0.6947897152,-2.7168723782,-7.3612031006,2.3340566701,2.0911177917,2.8598837006
4.6388891458,0.1624340573,3.1658932463,-0.6085600455,1.0834996322,2.5151851015,-0.5387262537,3.0891778517,-0.3134362637,0.6001399751,0.125393363,-5.3571061845,-3.3991575056,-2.0901361081,-4.5255702991,-6.8778526761,1.424321087,-1.8476831293,1.000525461
1.4934700716,-3.0617524442,1.268769603,-2.4421496268,-0.7085359107,-0.6041853538,-1.8130545077,0.2194165952,-3.2775327019,1.3365988647,-2.8197885507,-7.5304863344,-4.5487859223,-2.3445264117,-2.9177202473,-7.1902229207,-1.0054987054,-4.4458542154,-0.7094906343
-2.6955497772,-6.1944908173,-1.9410797954,-4.1462030251,-2.5953434233,-4.2731419984,-3.7078085571,-2.9078163151,-7.5343874744,-1.0323647292,-6.8217686492,-9.3414684243,-6.3978235122,-3.3236780624,-2.459515508,-9.444328856,-5.3608282461,-7.358594782,-3.9119341609
-6.3417867109,-7.9093962512,-3.8654948836,-4.3949179237,-2.9381084241,-6.6130525822,-5.7236349803,-3.1645801472,-10.3714801929,-6.8919012682,-8.5434578406,-9.0912066282,-6.6883544237,-3.956379705,-3.2424585195,-11.5181262204,-7.5354396501,-8.5737795001,-5.5128615999
-6.5950023647,-6.2545407899,-2.0733016888,-1.1627054763,-0.2718112725,-5.4092450164,-5.7605738479,1.4377248203,-8.4395729428,-9.9494181964,-6.0135696354,-5.3320379933,-3.2051546245,-1.2477817493,-2.5210252482,-10.2655044735,-5.980195004,-5.7136400537,-3.0812286136
-7.0830204105,-4.8246259375,-0.4495848633,1.197573039,2.0584648192,-3.9255452059,-5.9397213109,4.5127874994,-6.5900842834,-10.3667285873,-4.1838545029,-1.9681163279,-0.5074857961,2.0544288796,-4.4008599925,-7.8664523401,-4.4757902569,-3.1823965193,-0.9858204051
-9.8915404872,-5.6761700279,-0.9054279706,-0.0463063555,2.1675007226,-4.9622492437,-6.6656277317,3.6277050076,-7.5200207703,-9.7453289375,-5.3324778119,-1.7819399,-1.2442584049,2.2211385342,-9.6427241344,-6.8836202527,-3.8614104229,-3.9660901043,-1.3357908036
-10.3638864873,-5.5026803365,-0.6925180475,-1.1828141725,2.1839249521,-5.2873507313,-5.8563320056,3.5047685972,-6.93256148,-6.0483774181,-5.2888434255,-1.9266225437,-1.7120395581,1.5221086991,-10.7882502327,-5.7478600232,-1.9025470751,-4.2466192072,-1.0065720246
-7.7853440052,-3.7924940947,-0.4504659805,-1.3908182273,2.1124010345,-3.5808630146,-3.4479510971,4.0465802404,-4.7424001508,-1.0280478452,-3.70949222,-1.4968157778,-1.423111759,1.1111872111,-7.3802943727,-5.4005436338,0.3268340616,-3.264910105,-0.7920061757
-6.1083771442,-3.1051085228,-2.6379358839,-3.3309038154,0.2540085334,-2.7394365254,-1.665850018,2.2367623779,-4.4843638745,-0.0993613567,-3.9988815614,-2.4326447702,-2.9303977991,-1.0659779195,-4.9805723393,-8.1499229744,0.2966544653,-4.152369505,-3.3164544595
-5.2743502002,-2.4160662585,-4.8163640115,-5.4655750883,-1.831175588,-2.1553273354,-1.4285359613,0.1249567873,-4.5855271292,-3.4953688344,-4.6640961334,-3.4515647909,-4.0173486433,-2.8867028906,-3.1664650578,-10.8173799025,-0.8209854706,-5.3748611691,-5.6373678128
-5.0161293208,-1.0940383096,-5.683258134,-5.8810798808,-2.3496271616,-0.8058343966,-2.7079012277,-0.1957562234,-3.636787225,-8.0407904139,-3.802160155,-3.52249442,-3.0301159755,-2.3393523517,-2.0313880021,-11.2354857663,-1.9276132344,-5.2724864347,-5.680406145
-7.5807219434,-2.2340302359,-7.8145358808,-6.7637845024,-2.7404654638,-1.169688249,-5.6854992074,-1.0204065702,-5.1864517929,-12.8418133919,-4.6767975699,-4.5841279385,-3.2461666262,-2.0008637069,-5.0988779348,-12.107146358,-3.9002710466,-6.7116003339,-6.2337591728
-10.3213666908,-4.7770116846,-9.5621827593,-7.360334655,-2.2277055276,-2.3410011724,-7.2588771585,-2.5144779363,-8.6160258258,-14.8629471578,-6.9609314617,-5.7951978318,-4.3940847217,-1.9299959158,-9.6964707566,-13.098658532,-4.6198447657,-8.9630539684,-6.762826711
-8.8438715454,-5.0582739335,-7.8256335837,-4.6768491747,1.1402905846,-1.4869155854,-5.0846602469,-2.3956757801,-9.3899543237,-10.5790608355,-6.5294950946,-4.7912870064,-2.7598239054,-0.2369125029,-9.9549705141,-11.5619211826,-2.3904475343,-8.551911214,-4.582665193
-5.6575480012,-4.5075066304,-4.641592966,-1.4362621643,3.9536712447,-0.5736031027,-1.8483099344,-2.004623634,-9.1036563654,-4.1092491605,-5.8656114545,-3.5523386058,-0.3287485417,1.0796538887,-5.9689837296,-9.3524524084,-0.5043700212,-7.3644415579,-2.4760289833
-3.692633307,-4.4540845194,-2.0275797976,-0.2487791568,3.9598856227,-1.3060623337,-0.0629922728,-2.4118268085,-9.7616491696,-0.5152609248,-7.6990739854,-4.1187088212,-0.0502019997,0.4184127812,-1.3058257189,-9.0972374689,-1.3513702804,-7.073630218,-2.715290828
-0.7936261176,-3.0486862534,1.0602649051,1.4575718386,3.9320962672,-1.434897241,0.9222591209,-2.4802459327,-8.1875047057,0.9868895817,-8.215210607,-4.4408927765,0.4198662593,-0.0976891516,2.6306763691,-9.1309471856,-2.4058146293,-5.100852401,-2.0844755584
1.8929968872,-1.1571408625,3.2652865869,3.152306996,3.3088954003,-0.9277922192,0.7514429121,-3.5909604552,-5.5358702008,0.4523642617,-7.1345476459,-4.1484366388,1.0165092603,-0.2576151401,3.4229690946,-9.0177859761,-2.4578150061,-2.5135896437,-0.4352279382
0.347779005,-1.7072106224,1.5658725054,1.3521840133,-0.0575627316,-2.0102264784,-3.0880706848,-6.6293487086,-6.0556806143,-2.6387863768,-8.0997341102,-5.5882184696,-1.233094893,-2.3645389581,-1.2113321948,-11.1344387662,-3.7961856467,-3.1204569358,-1.4878281237
-3.7693529357,-4.1183128154,-2.3039737928,-2.3347704552,-3.2495129219,-3.6806508104,-7.5617383434,-8.3665140723,-7.985842754,-5.9464553783,-9.8218076039,-7.7051004381,-4.5792676455,-5.1646784518,-6.1576213209,-13.9965493397,-5.4188805673,-5.324513543,-4.1451419733
-7.0285014996,-5.6996616867,-4.7463416877,-4.1465120483,-3.4270874033,-4.3096036225,-7.3018929635,-6.2793565913,-8.6950188833,-8.4194789762,-9.8996588901,-8.1193813354,-5.8425775521,-5.590901217,-6.7027899951,-13.8632029276,-5.0980615242,-5.8181359611,-5.4357405181
-9.5491984675,-6.8074890333,-6.1551590496,-4.6747305325,-2.5634082881,-5.1795972985,-5.7518137408,-3.2646275312,-9.7507383345,-10.4115357539,-10.2284091192,-8.0709841923,-6.0362251627,-4.5534550591,-6.2040965071,-11.4809654639,-5.1671022467,-6.4339340146,-6.6170170304
-10.9463110744,-8.3980832756,-7.1609844318,-5.2480135359,-2.3670600158,-6.3506342872,-6.8425008606,-2.2030940948,-11.1786003808,-11.2451370595,-11.5479135246,-8.6151036891,-6.5060299627,-4.1114827549,-7.1109418216,-10.1644136609,-6.5492401777,-8.347608847,-7.8446608733
-10.0184938473,-8.7560706595,-5.9754787598,-3.8288523291,-1.2020616311,-5.7382912973,-6.9399778662,-0.9490247721,-10.5406416288,-10.724007912,-10.9610312228,-8.0088855632,-5.5531946513,-3.0538900813,-7.9070412048,-9.8820927745,-6.053597521,-8.3205737236,-6.7139689449
-8.5106332669,-7.6626786144,-3.1945759207,-0.8904019063,0.8901611001,-4.0442953682,-4.8127465604,1.1015801366,-8.4166613742,-10.0186265826,-8.1670358523,-5.3974525937,-2.9247001637,-0.8804627949,-8.4070660958,-9.2880180568,-3.6492044729,-6.529986887,-4.2250527469
-7.2844478952,-5.9719426809,-0.6946787111,0.6461773085,2.3183122584,-2.6896371436,-2.7714421001,2.7393812729,-6.2969852992,-8.8377862615,-5.1707282583,-1.5823005856,-0.3183244438,0.9025647351,-8.3949219987,-8.3851866992,-1.5104905008,-5.0025911821,-1.8699905221
-4.8145516352,-3.2449984259,1.3569475537,1.1102106861,2.9237983255,-1.1444548288,-0.6930906029,4.3976245489,-3.8547090631,-6.1514810433,-2.622258756,2.1170951627,1.6632101599,2.2315281407,-7.5880239337,-6.6814523435,-0.0779075561,-2.4520061494,0.229608244
-2.6470934525,-1.333806523,0.9455012996,-0.1612726814,0.9812047637,-0.4135697769,0.4532123306,3.2547205531,-2.7512941203,-4.2699246911,-2.3382177261,3.26084177,1.2230459662,1.4203450116,-8.0149442897,-5.6167332092,-1.017024608,-0.8597088403,-0.7300710246
-1.909995173,-1.2218144093,-2.4117382055,-3.8542912534,-2.926842176,-0.6388559498,-0.1279643843,-1.5849706468,-2.9940767293,-3.4122314686,-3.9229652096,1.4704642079,-1.6290782927,-2.22544679,-9.0317958591,-6.0713368403,-4.2021524826,-2.3936138012,-4.4487404604
-0.1494772228,-0.0198153823,-4.3876236508,-5.6063556041,-3.6534655127,0.4039295783,-0.7254618712,-3.782844669,-0.860841571,-0.5301728881,-2.9958346041,0.1205030315,-2.8679316677,-3.6225173901,-7.0981209993,-4.8180769408,-5.7610203871,-2.9565248632,-5.7956094938
1.9552741388,1.5793452584,-4.3848759806,-4.1259344041,-1.6478547824,1.8089189302,-1.6025157646,-1.7427428089,1.9369024527,2.1207157761,-0.7497322007,-0.121882176,-2.5579410588,-1.9837401735,-4.2285570158,-2.250750136,-5.6197457446,-1.9686029155,-4.6149325608
0.6503492848,-0.6681506771,-6.4086772181,-4.4415193586,-2.2908812633,0.075672211,-3.9611031568,-1.4793095202,-0.1357014878,-0.2057098422,-2.4439591529,-2.4763624499,-4.7936106278,-2.9934438275,-5.532076218,-2.6613429046,-7.5098040107,-4.2670011932,-5.5844397662
-3.7005585977,-5.8373475084,-9.5229976626,-7.0997068408,-4.7276101557,-4.319518755,-6.8442482301,-3.6497753508,-5.4397279165,-6.4937715326,-6.567025554,-6.284618966,-8.8239307545,-6.3562109022,-9.0615356181,-5.8528920806,-10.2298489783,-8.7782730642,-8.7176914755
-7.2208330512,-8.7096350221,-9.3386305327,-7.3970581635,-4.3026937138,-7.1198698738,-7.2858046001,-3.6846005691,-7.7786998839,-11.1047495121,-8.0347986089,-7.593596055,-9.7939840161,-6.6546505761,-9.5986130366,-7.6241036795,-8.8572158316,-9.8324228033,-9.5644040148
-9.6601153988,-8.2806569084,-6.9929545648,-5.4955546579,-1.214795455,-7.7641059653,-5.0770195491,-2.2529413308,-6.6186105718,-12.2822097724,-7.0598946573,-6.5362516302,-6.9983755219,-3.5185339121,-8.4087082374,-6.3825220774,-4.442562465,-7.8154127246,-8.1066737817
-12.0185415793,-7.0879781947,-5.0766089353,-3.7209338103,2.3409586829,-8.1568679552,-3.4202991359,-1.2596612289,-5.0391083276,-11.6295207676,-6.3472719232,-5.0570733401,-3.4810513975,0.2262624488,-8.0888740031,-3.9657668366,-0.9079840273,-6.1902765319,-6.4875503387
-11.3135284213,-4.7573359531,-2.1306661856,-0.6112477795,6.4743607399,-7.3666098752,-1.3708124665,1.7651395939,-2.7826031521,-6.9074360261,-4.826256544,-2.5177533273,0.2138424695,4.2642578949,-6.0353526356,-0.7569174328,2.9490654107,-3.7332669951,-2.8667939871
-7.9129324681,-1.7370165751,0.3008653047,2.9156831354,9.8520314813,-5.7391508199,1.5006697845,5.9158149199,-0.6000226474,0.3296895628,-2.2351695326,0.053328402,3.2222714123,7.54019063,-2.027287755,1.9784942042,6.7547957882,-0.92541455,1.3173932176
-6.0866567362,-1.0745001121,-0.3508321827,3.5699456198,9.7999693861,-4.8381739222,2.1056907023,6.5387011279,-1.3676995054,3.7743742551,-1.9717708102,0.0204704277,3.0072489357,7.4601908866,0.173255398,1.7739971008,6.626196943,-1.0960217041,1.6103898931
-4.7279066885,-1.2605973873,-0.4273229043,3.077763361,7.6747456656,-3.1253493221,2.1748459681,4.6979075699,-2.2075120947,4.2810018533,-2.5774172191,-0.6001879375,1.8908719581,5.6809792422,1.5797239152,2.3398107302,4.7354211333,-1.4015100999,0.6436063365
-2.2861273491,0.1733598289,1.9382099115,3.9213620483,6.2712715122,-0.4152411666,2.1998174619,4.1643403254,-0.0312693406,3.0671457944,-0.4878670436,0.9961153331,3.0122511042,5.19410084,4.1105557513,5.920056591,4.7281993663,1.3328823287,1.9729553204
-2.3429526838,0.8279188725,3.1864311003,3.6208889033,4.5840773916,-0.1188365286,-1.087436892,3.4468797189,1.3003955299,-2.9030507217,1.4102606669,2.3214281236,3.9727020555,4.8492673952,4.0459159126,6.5211078003,4.4569834423,3.505253397,2.8603591576
-4.3153925517,0.033892871,3.2597490955,2.218277916,2.765097308,-2.5234690992,-4.2057923336,1.9156531598,0.7038724351,-8.3890163059,1.4775717643,2.4178036779,3.8005749207,4.4931293063,0.7812451782,3.1906454973,4.2026818879,4.0551841614,2.466405828
-3.4953040809,0.1310043884,4.5137861612,3.191049408,3.5007459742,-3.6407158167,-3.3790915292,2.3811151176,1.0942948673,-6.0434807613,1.8415785993,3.7429437342,4.7976806796,5.733900293,-1.2866765765,1.2375044286,6.4936777116,5.6558268507,3.0965695541
-1.6967346308,-0.3625328326,4.3083328196,4.0277387817,4.3748480827,-3.2345365164,-2.3336020678,2.7791068753,0.185663093,-1.28987591,0.1027467225,4.2600002788,5.5510529972,6.2596234446,-2.103869887,-0.0957698755,8.0708169079,5.514773025,2.9447782667
-2.6409726412,-3.8715454045,0.1045514391,1.336410014,2.0398374345,-4.5440152411,-2.9341922718,0.4130981324,-4.3293969332,-1.8479955067,-5.8544965446,1.6790811852,3.8260899089,3.7878829785,-4.4918789648,-3.6317632919,6.4249214288,1.2335065957,-0.3696345167
-3.1671772154,-7.2037585917,-4.0908789908,-1.2174790574,0.0153632156,-5.6459261041,-2.0752960529,-1.2071832892,-7.7042833141,-4.8750239115,-9.9972839202,-0.051283863,2.559681051,1.2970145836,-7.1550785794,-5.624880871,4.9072082713,-1.7772405662,-3.3693309014
-1.061171953,-7.3607330242,-5.2270520916,-1.3072602968,0.3250631528,-3.8266207906,0.2395150839,-0.8172440272,-6.4075150609,-6.4724929093,-7.6749139058,1.6059634454,3.8928980266,1.0536475957,-6.0757637698,-3.0103749814,4.9162641642,-0.4671510892,-3.2110790717
-0.5273924404,-6.8945557223,-5.9832124142,-2.1766672349,-0.9053961358,-2.4939435861,0.0408183134,-2.2776576261,-4.2110420582,-8.9356829789,-3.5286340246,3.3121812385,4.4187968209,0.6958436372,-2.2466653042,0.1575055907,4.1084427781,0.933715862,-3.1343331856
-2.3851233227,-6.4725338243,-6.6842703803,-3.6683228049,-3.4357804195,-2.7020451183,-1.6353724502,-4.5802592393,-3.3888416419,-11.5117504567,-0.8706159018,3.187514076,2.9572498771,-0.1459309958,0.4107676045,1.3468915861,2.8179708568,0.856225853,-3.9264445863
-3.4649332036,-4.2922037279,-5.1349693225,-2.7719885003,-3.829073351,-2.1795446133,-0.6473681798,-3.8009642173,-2.4463884596,-10.3990041588,0.8834960118,2.4170066584,1.7869586624,-0.0834935282,2.0728253566,2.3637943919,2.3473896947,1.0744347428,-3.2833462044
-4.9776053421,-2.5811398652,-3.6790101559,-1.4955482491,-3.3878695284,-2.7879475293,1.0577290498,-2.4750782929,-3.1621017604,-8.0544129492,-0.6046995466,0.4629808608,0.1983480371,-1.1733523657,2.0462066732,2.0871309556,0.7235957493,0.2931491286,-3.2954492884
-6.9629513716,-2.3972755475,-3.8907229916,-1.3297734091,-3.4527106789,-4.8351073302,0.8119539425,-2.938378576,-5.1991132883,-7.9271542237,-4.0587841491,-1.8915228362,-1.714035256,-3.759655648,-0.2920552487,0.027290047,-2.0879993139,-1.2041044214,-4.3290753835
-5.5974646366,-1.605414531,-3.001994475,-0.314212247,-2.9036444626,-4.9578965099,-0.6334711419,-2.4364810406,-4.2952400426,-9.0550098005,-4.5688133167,-1.7017682482,-1.7559770463,-5.0570568801,-1.5776499703,0.0388219288,-3.4214400603,-0.4404842094,-3.231952466
-1.8839423759,-1.2613346171,-1.5284907164,0.0022896136,-3.1922075807,-3.0254070599,-2.6392042611,-1.1504638307,-1.7873858612,-10.3475998452,-3.1339884043,-0.1487285063,-1.6130330848,-5.7003892404,-1.208192874,2.8066365651,-4.1212714124,0.9015236466,-1.8207130279
1.3080610151,-2.1612738207,-1.2851753905,-1.331056573,-4.8464494721,-0.713090804,-3.5453544389,-0.2219742574,-0.4212738899,-9.2958399727,-2.1246630474,0.1919539087,-3.0297424507,-7.0912830731,0.1502465371,4.7360530079,-5.4553555867,0.5114815821,-2.2566166035
4.7525977883,-1.7163761674,0.0089715084,-1.2446020357,-4.3611535888,1.7045996843,-2.0365598954,2.318180247,1.5597891649,-3.0541121572,-0.4488051727,0.1852931105,-3.884888041,-6.7871741967,2.8484980843,3.7944394988,-5.3552203022,0.5907099812,-2.0060871704
7.1206362056,-0.1943532495,1.7967421473,-0.3829695422,-1.9375067812,2.8434554009,0.4928621247,4.2295260725,3.2651951891,5.235492305,0.4672179734,-0.7027216367,-4.3038772391,-5.1093306341,3.439221665,0.24334282,-4.352652794,1.2243869229,-1.7088652662
5.5366181865,-0.0892230077,0.7415378709,-1.972132856,-1.5301317753,1.1740863727,1.8926169224,1.1426767709,1.7400205628,9.257345259,-1.7946957876,-3.8161832577,-6.3865261742,-5.6906348493,0.6702973068,-4.294296186,-5.0970146979,-0.0228830875,-4.2260776095
1.9954870048,-0.0749884592,-0.8715462899,-4.2132543009,-2.2625642517,-0.6968365186,2.2373785735,-3.5722493573,-0.4318420839,7.6430785397,-3.7160515884,-5.8044566182,-7.9462440215,-6.7143086068,-0.134101569,-6.2157377421,-5.5793918512,-1.4942038583,-6.7083906659
-1.0276979043,1.0815692186,-0.5527821771,-4.3787304714,-1.9935408309,-0.7365308209,2.6270369032,-4.9034133901,-0.3305382553,3.1104394709,-2.4357473914,-4.5963403367,-6.9402245005,-5.5812486178,2.4473985396,-3.9101084684,-4.4437988626,-1.1362552548,-6.4418963274
-4.6099232237,0.4938625668,-1.595815208,-5.2250197549,-3.3663390861,-2.2403421718,2.0615401336,-5.3235321155,-1.3161231066,-3.5538097037,-2.4706632193,-3.9936679399,-6.6331491143,-5.5841026551,3.1920311391,-1.9868996689,-5.8433833127,-2.4048674782,-6.7557718468
-7.1226404452,-2.0866530956,-4.4887265591,-7.7188774982,-6.670084788,-5.6133677631,1.5363269137,-6.5113585972,-4.439816369,-9.9162976266,-5.2805318846,-5.4567199442,-8.2821758921,-7.5115425118,1.0130975035,-2.9091984197,-9.2676648521,-6.076555326,-8.5385668081
-5.0929708131,-3.0555389571,-4.737365379,-7.5275069462,-7.4710340873,-6.1276389175,2.3867301333,-4.9059913581,-4.8237025814,-11.757376171,-5.3115827354,-5.3663722298,-8.1168965213,-7.2209589505,-0.8703339792,-2.6026949702,-8.7283797761,-6.5119833211,-7.7317479308
-0.7230769702,-2.196454378,-2.7919544255,-5.2758751433,-6.1177111843,-3.4616039689,0.6193381531,-1.6069764343,-2.053978306,-11.5956896807,-2.0303967992,-3.0652300558,-5.8358442594,-5.029653796,-2.9315655197,-1.7414692665,-5.4743443259,-3.8809996073,-5.2831535335
1.40681719,-1.9751146437,-2.8961051783,-5.2597129336,-6.904724649,-1.8136761795,-4.175974967,-1.1239319907,-0.4050798045,-12.9702823697,-0.3886958217,-1.4366721712,-4.9323611378,-4.8761758736,-5.2049276064,-4.019515582,-4.7363660389,-3.177090429,-5.6417506115
1.2598061118,-2.5288401004,-4.6166367235,-6.6466366064,-9.3806392334,-2.1803093014,-6.289366295,-2.5093788417,-0.4633115508,-11.7301414996,-1.0925286551,-1.2448044691,-5.2411632766,-6.1253472185,-3.9018005093,-6.3035510442,-5.4901451649,-3.7631834457,-7.734113911
0.773446328,-2.8106057071,-6.3743462964,-7.7632047852,-11.1008805157,-2.8651057996,-5.1124088139,-3.7381462622,-0.9468461042,-4.9015820554,-2.3702367615,-2.0712355502,-5.1140462618,-6.3347308927,1.3287207749,-5.5803634816,-5.4569195242,-4.0525911996,-9.2482315127
